STATION,NAME,DATE,ACMH,ACSH,AWND,DAPR,FMTM,FRGT,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/8/1960,,,,,,,,,0,0,0,,68,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/9/1960,,,,,,,,,0,0,0,,71,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/10/1960,,,,,,,,,0,0,0,,67,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/11/1960,,,,,,,,,0,0,0,,76,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/12/1960,,,,,,,,,0,0,0,,75,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/13/1960,,,,,,,,,0,0,0,,86,52,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/14/1960,,,,,,,,,0,0,0,,81,54,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/15/1960,,,,,,,,,0,0,0,,83,59,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/16/1960,,,,,,,,,0,0,0,,75,60,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/17/1960,,,,,,,,,0,0,0,,71,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/18/1960,,,,,,,,,0,0,0,,67,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/19/1960,,,,,,,,,0,0,0,,70,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/20/1960,,,,,,,,,0,0,0,,88,54,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/21/1960,,,,,,,,,0,0,0,,88,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/22/1960,,,,,,,,,0,0,0,,79,54,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/23/1960,,,,,,,,,0,0,0,,74,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/24/1960,,,,,,,,,0,0,0,,71,58,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/25/1960,,,,,,,,,0,0,0,,68,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/26/1960,,,,,,,,,0,0,0,,67,53,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/27/1960,,,,,,,,,0,0,0,,66,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/28/1960,,,,,,,,,0,0,0,,60,53,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/29/1960,,,,,,,,,0,0,0,,65,53,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/30/1960,,,,,,,,,0,0,0,,62,54,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/1/1960,,,,,,,,,0,0,0,,68,54,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/2/1960,,,,,,,,,0,0,0,,72,51,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/3/1960,,,,,,,,,0,0,0,,78,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/4/1960,,,,,,,,,0,0,0,,69,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/5/1960,,,,,,,,,0,0,0,,70,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/6/1960,,,,,,,,,0,0,0,,68,57,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/7/1960,,,,,,,,,0,0,0,,68,57,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/8/1960,,,,,,,,,0,0,0,,69,57,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/9/1960,,,,,,,,,0,0,0,,66,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/10/1960,,,,,,,,,0,0,0,,64,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/11/1960,,,,,,,,,0,0,0,,67,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/12/1960,,,,,,,,,0,0,0,,67,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/13/1960,,,,,,,,,0,0,0,,74,57,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/14/1960,,,,,,,,,0,0,0,,68,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/15/1960,,,,,,,,,0,0,0,,79,55,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/16/1960,,,,,,,,,0,0,0,,77,53,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/17/1960,,,,,,,,,0,0,0,,72,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/18/1960,,,,,,,,,0,0,0,,81,54,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/19/1960,,,,,,,,,0,0,0,,85,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/20/1960,,,,,,,,,0,0,0,,92,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/21/1960,,,,,,,,,0,0,0,,76,57,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/22/1960,,,,,,,,,0,0,0,,79,58,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/23/1960,,,,,,,,,0,0,0,,80,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/24/1960,,,,,,,,,0,0,0,,83,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/25/1960,,,,,,,,,0,0,0,,79,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/26/1960,,,,,,,,,0,0,0,,73,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/27/1960,,,,,,,,,0,0,0,,71,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/28/1960,,,,,,,,,0,0,0,,63,54,,,,,,,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/29/1960,,,,,,,,,0,0,0,,64,55,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/30/1960,,,,,,,,,0,0,0,,66,56,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/31/1960,,,,,,,,,0,0,0,,63,55,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/1/1960,,,,,,,,,0,0,0,,69,55,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/2/1960,,,,,,,,,0,0,0,,66,54,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/3/1960,,,,,,,,,0,0,0,,65,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/4/1960,,,,,,,,,0,0,0,,74,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/5/1960,,,,,,,,,0,0,0,,74,53,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/6/1960,,,,,,,,,0,0,0,,77,54,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/7/1960,,,,,,,,,0,0,0,,67,53,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/8/1960,,,,,,,,,0,0,0,,66,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/9/1960,,,,,,,,,0,0,0,,66,54,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/10/1960,,,,,,,,,0,0,0,,69,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/11/1960,,,,,,,,,0,0,0,,73,53,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/12/1960,,,,,,,,,0,0,0,,72,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/13/1960,,,,,,,,,0,0,0,,72,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/14/1960,,,,,,,,,0,0,0,,72,57,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/15/1960,,,,,,,,,0,0,0,,75,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/16/1960,,,,,,,,,0,0,0,,85,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/17/1960,,,,,,,,,0,0,0,,84,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/18/1960,,,,,,,,,0,0,0,,78,54,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/19/1960,,,,,,,,,0,0,0,,81,53,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/20/1960,,,,,,,,,0,0,0,,70,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/21/1960,,,,,,,,,0,0,0,,68,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/22/1960,,,,,,,,,0,0,0,,72,51,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/23/1960,,,,,,,,,0,0,0,,74,53,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/24/1960,,,,,,,,,0,0,0,,70,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/25/1960,,,,,,,,,0,0,0,,80,53,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/26/1960,,,,,,,,,0,0,0,,70,53,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/27/1960,,,,,,,,,0,0,0,,72,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/28/1960,,,,,,,,,0,0,0,,73,52,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/29/1960,,,,,,,,,0,0,0,,69,55,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/30/1960,,,,,,,,,0,0,0,,66,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/31/1960,,,,,,,,,0,0,0,,68,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/1/1960,,,,,,,,,0,0,0,,63,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/2/1960,,,,,,,,,0,0,0,,70,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/3/1960,,,,,,,,,0,0,0,,67,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/4/1960,,,,,,,,,0,0,0,,74,50,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/5/1960,,,,,,,,,0,0,0,,79,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/6/1960,,,,,,,,,0,0,0,,75,51,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/7/1960,,,,,,,,,0,0,0,,72,51,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/8/1960,,,,,,,,,0,0,0,,75,56,,,,,,,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/9/1960,,,,,,,,,0,0,0,,81,59,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/10/1960,,,,,,,,,0,0,0,,86,59,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/11/1960,,,,,,,,,0,0,0,,79,60,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/12/1960,,,,,,,,,0,0,0,,72,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/13/1960,,,,,,,,,0,0,0,,72,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/14/1960,,,,,,,,,0,0,0,,65,53,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/15/1960,,,,,,,,,0,0,0,,66,59,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/16/1960,,,,,,,,,0,0,0,,67,54,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/17/1960,,,,,,,,,0,0,0,,72,55,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/18/1960,,,,,,,,,0,0,0,,71,52,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/19/1960,,,,,,,,,0,0,0,,64,51,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/20/1960,,,,,,,,,0,0,0,,67,50,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/21/1960,,,,,,,,,0,0,0,,72,49,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/22/1960,,,,,,,,,0,0,0,,73,54,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/23/1960,,,,,,,,,0,0,0,,82,48,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/24/1960,,,,,,,,,0,0,0,,91,52,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/25/1960,,,,,,,,,0,0,0,,93,56,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/26/1960,,,,,,,,,0,0,0,,73,57,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/27/1960,,,,,,,,,0,0,0,,68,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/28/1960,,,,,,,,,0,0,0,,65,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/29/1960,,,,,,,,,0,0,0,,66,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/30/1960,,,,,,,,,0,0,0,,61,56,,,,,,,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/1/1960,,,,,,,,,0,0,0,,63,56,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/2/1960,,,,,,,,,0,0,0,,66,57,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/3/1960,,,,,,,,,0,0,0,,66,57,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/4/1960,,,,,,,,,0,0,0,,71,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/5/1960,,,,,,,,,0.02,0,0,,79,54,,,,,,,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/6/1960,,,,,,,,,0.08,0,0,,71,56,,,,,,,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/7/1960,,,,,,,,,0,0,0,,66,56,,,,,,,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/8/1960,,,,,,,,,0,0,0,,68,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/9/1960,,,,,,,,,0,0,0,,71,55,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/10/1960,,,,,,,,,0,0,0,,69,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/11/1960,,,,,,,,,0,0,0,,67,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/12/1960,,,,,,,,,0,0,0,,62,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/13/1960,,,,,,,,,0,0,0,,65,46,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/14/1960,,,,,,,,,0,0,0,,76,45,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/15/1960,,,,,,,,,0,0,0,,84,61,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/16/1960,,,,,,,,,0,0,0,,81,54,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/17/1960,,,,,,,,,0,0,0,,71,48,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/18/1960,,,,,,,,,0,0,0,,63,53,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/19/1960,,,,,,,,,0,0,0,,66,51,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/20/1960,,,,,,,,,0,0,0,,70,51,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/21/1960,,,,,,,,,0,0,0,,64,51,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/22/1960,,,,,,,,,0,0,0,,72,48,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/23/1960,,,,,,,,,0,0,0,,63,54,,,,,,,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/24/1960,,,,,,,,,0,0,0,,66,55,,,,,,,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/25/1960,,,,,,,,,0,0,0,,64,53,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/26/1960,,,,,,,,,0.01,0,0,,71,56,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/27/1960,,,,,,,,,0,0,0,,67,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/28/1960,,,,,,,,,0,0,0,,71,47,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/29/1960,,,,,,,,,0,0,0,,76,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/30/1960,,,,,,,,,0,0,0,,77,45,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/31/1960,,,,,,,,,0,0,0,,73,48,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/1/1960,,,,,,,,,0,0,0,,74,49,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/2/1960,,,,,,,,,0,0,0,,68,49,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/3/1960,,,,,,,,,0.03,0,0,,60,50,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/4/1960,,,,,,,,,0.02,0,0,,67,48,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/5/1960,,,,,,,,,0.08,0,0,,62,47,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/6/1960,,,,,,,,,0.06,0,0,,62,53,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/7/1960,,,,,,,,,0,0,0,,61,47,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/8/1960,,,,,,,,,0,0,0,,63,45,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/9/1960,,,,,,,,,0,0,0,,64,43,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/10/1960,,,,,,,,,0,0,0,,60,44,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/11/1960,,,,,,,,,0.29,0,0,,59,52,,,,,,,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/12/1960,,,,,,,,,0.13,0,0,,60,51,,,,,,,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/13/1960,,,,,,,,,1.5,0,0,,60,50,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/14/1960,,,,,,,,,0,0,0,,57,46,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/15/1960,,,,,,,,,0,0,0,,61,42,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/16/1960,,,,,,,,,0,0,0,,61,43,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/17/1960,,,,,,,,,0,0,0,,57,50,,,,,,,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/18/1960,,,,,,,,,0.15,0,0,,63,49,,,,,,,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/19/1960,,,,,,,,,0,0,0,,62,41,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/20/1960,,,,,,,,,0,0,0,,61,42,,,,,,,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/21/1960,,,,,,,,,0,0,0,,61,45,,,,,,,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/22/1960,,,,,,,,,0,0,0,,60,40,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/23/1960,,,,,,,,,0,0,0,,57,40,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/24/1960,,,,,,,,,0,0,0,,64,43,,,,,,,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/25/1960,,,,,,,,,1.61,0,0,,58,49,,,,,,,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/26/1960,,,,,,,,,0.18,0,0,,56,41,,,,,,,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/27/1960,,,,,,,,,0,0,0,,56,39,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/28/1960,,,,,,,,,0,0,0,,55,42,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/29/1960,,,,,,,,,0.09,0,0,,57,43,,,,,,,,,,,,,,,,1,,1,
